"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202000001809";"154 739 061";"B01";"2";"7";"0";"2";"2";"26";"1";
"202000001810";"154 739 058";"A01";"3";"10";"0";"2";"8";"15";"1";
"202000001810";"154 739 059";"B01";"3";"31";"0";"2";"7";"0";"1";
"202000001811";"154 739 056";"A01";"2";"32";"0";"2";"3";"13";"1";
"202000001811";"154 739 057";"B01";"1";"37";"0";"2";"6";"1";"0";"1"
"202000001812";"154 739 054";"B01";"1";"7";"0";"2";"4";"2";"1";
"202000001812";"154 739 055";"A01";"1";"7";"0";"2";"1";"2";"1";
"202000001813";"154 739 052";"B01";"1";"33";"0";"2";"2";"1";"1";
"202000001813";"154 739 053";"A01";"1";"10";"0";"2";"8";"11";"1";
"202000001814";"154 739 049";"A01";"3";"7";"0";"2";"1";"1";"1";
"202000001814";"154 739 050";"C01";"3";"7";"0";"2";"4";"12";"1";
"202000001814";"154 739 051";"B01";"3";"7";"0";"2";"4";"1";"1";
"202000001815";"154 739 047";"B01";"2";"7";"0";"2";"3";"15";"1";
"202000001815";"154 739 048";"A01";"2";"32";"0";"2";"2";"1";"1";
"202000001816";"154 739 045";"A01";"1";"7";"0";"2";"3";"16";"1";
"202000001816";"154 739 046";"B01";"2";"1";"0";"2";"1";"1";"5";
"202000001817";"154 739 043";"A01";"2";"30";"0";"2";"1";"1";"1";
"202000001817";"154 739 044";"Z01";"1";"7";"0";"0";"0";"1";"0";
"202000001818";"154 739 040";"A01";"2";"7";"0";"2";"8";"22";"1";
"202000001818";"154 739 041";"B01";"2";"32";"0";"2";"9";"1";"1";
"202000001818";"154 739 042";"C01";"2";"7";"0";"2";"2";"1";"2";
"202000001819";"154 739 038";"B01";"1";"43";"0";"2";"1";"18";"1";
"202000001819";"154 739 039";"A01";"1";"7";"0";"2";"7";"22";"1";
"202000001820";"154 739 035";"A01";"2";"7";"0";"2";"1";"1";"1";
"202000001820";"154 739 036";"B01";"2";"7";"0";"2";"4";"1";"1";
"202000001820";"154 739 037";"C01";"2";"7";"0";"2";"4";"16";"1";
"202000001821";"154 739 033";"A01";"1";"7";"0";"2";"3";"15";"1";
"202000001821";"154 739 034";"B01";"1";"30";"0";"2";"1";"17";"3";
"202000001822";"154 739 032";"Z01";"1";"7";"0";"1";"7";"1";"1";
"202000001823";"154 739 030";"A01";"2";"30";"0";"2";"8";"16";"0";
"202000001823";"154 739 031";"B01";"1";"7";"0";"2";"0";"0";"0";
"202000001824";"154 739 029";"A01";"2";"7";"0";"1";"1";"1";"1";
"202000001825";"154 739 028";"A01";"1";"7";"0";"0";"9";"14";"1";
"202000001826";"154 739 027";"A01";"2";"7";"0";"0";"0";"13";"1";
"202000001827";"154 739 025";"A01";"2";"7";"3";"0";"4";"2";"1";
"202000001827";"154 739 026";"B01";"2";"7";"0";"2";"1";"2";"1";
"202000001828";"154 739 024";"A01";"2";"33";"16";"0";"0";"1";"1";
"202000001829";"154 739 023";"A01";"1";"2";"1";"0";"1";"1";"1";
"202000001830";"154 739 020";"A01";"1";"7";"0";"0";"2";"1";"1";
"202000001831";"154 739 019";"A01";"3";"7";"0";"1";"5";"4";"1";
"202000001832";"154 739 018";"A01";"1";"2";"0";"0";"8";"1";"1";
"202000001833";"154 739 016";"A01";"2";"7";"0";"2";"1";"9";"0";
"202000001833";"154 739 017";"B01";"1";"7";"0";"2";"1";"1";"0";
"202000001834";"154 739 015";"A01";"3";"7";"2";"0";"2";"13";"1";
"202000001835";"154 739 014";"A01";"1";"33";"0";"0";"9";"1";"1";
"202000001836";"154 739 013";"A01";"2";"7";"0";"1";"2";"14";"1";
"202000001837";"154 739 011";"A01";"1";"7";"0";"2";"2";"17";"1";
"202000001837";"154 739 012";"B01";"1";"7";"0";"0";"6";"15";"1";
"202000001838";"154 739 009";"B01";"2";"7";"7";"0";"7";"19";"1";
"202000001838";"154 739 010";"A01";"1";"7";"15";"2";"1";"1";"1";
"202000001839";"154 739 008";"A01";"1";"33";"0";"0";"0";"1";"1";
"202000001840";"154 739 006";"A01";"1";"7";"0";"2";"2";"15";"1";
"202000001840";"154 739 007";"B01";"1";"60";"0";"2";"3";"19";"5";
"202000001841";"154 739 004";"A01";"0";"7";"13";"0";"1";"1";"1";
"202000001842";"154 739 003";"A01";"3";"10";"8";"0";"3";"1";"1";
"202000001843";"154 739 002";"A01";"3";"7";"13";"0";"9";"16";"1";
"202000001844";"154 739 001";"A01";"1";"7";"2";"0";"1";"1";"1";
"202000001845";"154 738 999";"B01";"2";"7";"0";"0";"1";"1";"1";
"202000001845";"154 739 000";"A01";"1";"7";"0";"0";"1";"17";"1";
"202000001846";"154 738 997";"B01";"2";"33";"0";"2";"9";"17";"1";
"202000001846";"154 738 998";"A01";"2";"7";"0";"0";"8";"15";"1";
"202000001847";"154 738 996";"A01";"3";"7";"6";"0";"3";"1";"1";
"202000001848";"154 738 994";"A01";"1";"7";"0";"2";"3";"0";"1";
"202000001848";"154 738 995";"B01";"1";"13";"13";"2";"3";"13";"1";
"202000001849";"154 738 991";"A01";"2";"7";"0";"2";"5";"15";"1";
"202000001849";"154 738 992";"C01";"2";"7";"0";"2";"3";"1";"1";
"202000001849";"154 738 993";"B01";"1";"31";"0";"2";"1";"1";"1";
"202000001850";"154 738 990";"A01";"2";"7";"3";"0";"9";"1";"1";
"202000001851";"154 738 989";"A01";"1";"33";"0";"5";"1";"1";"1";
"202000001852";"154 738 987";"B01";"2";"7";"4";"2";"1";"1";"0";
"202000001852";"154 738 988";"A01";"1";"7";"0";"2";"1";"13";"1";
"202000001853";"154 738 986";"A01";"0";"7";"13";"9";"2";"0";"0";
"202000001854";"154 738 984";"B01";"1";"2";"0";"2";"1";"1";"1";
"202000001854";"154 738 985";"A01";"2";"7";"0";"2";"2";"20";"1";
"202000001855";"154 738 983";"A01";"2";"7";"2";"0";"3";"1";"1";
"202000001856";"154 738 982";"A01";"2";"7";"14";"0";"2";"1";"1";
"202000001857";"154 738 980";"B01";"1";"7";"15";"9";"1";"21";"1";
"202000001857";"154 738 981";"A01";"2";"3";"14";"2";"3";"15";"1";
"202000001858";"154 738 978";"B01";"0";"7";"0";"2";"1";"1";"1";
"202000001858";"154 738 979";"A01";"0";"7";"0";"2";"7";"13";"1";
"202000001859";"154 738 976";"B01";"1";"7";"0";"2";"3";"1";"1";
"202000001859";"154 738 977";"A01";"2";"7";"0";"2";"1";"13";"1";
"202000001860";"154 738 974";"Z01";"1";"7";"0";"2";"0";"0";"0";
"202000001860";"154 738 975";"A01";"2";"7";"0";"2";"6";"9";"1";
"202000001861";"154 738 971";"C01";"1";"7";"1";"0";"1";"1";"1";
"202000001861";"154 738 972";"B01";"1";"7";"0";"2";"2";"1";"1";
"202000001861";"154 738 973";"A01";"1";"33";"0";"2";"4";"1";"1";
"202000001862";"154 738 967";"B01";"2";"7";"0";"2";"4";"2";"1";
"202000001862";"154 738 968";"A01";"2";"7";"0";"2";"1";"1";"1";
"202000001862";"154 738 969";"D01";"2";"7";"0";"2";"4";"2";"1";
"202000001862";"154 738 970";"C01";"2";"7";"0";"2";"4";"2";"1";
"202000001863";"154 738 963";"A01";"2";"33";"0";"2";"1";"3";"1";
"202000001863";"154 738 964";"B01";"2";"32";"0";"2";"5";"3";"0";
"202000001863";"154 738 965";"C01";"2";"7";"0";"2";"2";"1";"1";
"202000001863";"154 738 966";"D01";"2";"7";"0";"2";"8";"1";"0";
"202000001864";"154 738 962";"A01";"2";"32";"0";"0";"1";"2";"1";
"202000001865";"154 738 959";"C01";"1";"7";"0";"2";"5";"1";"1";
"202000001865";"154 738 960";"B01";"1";"7";"0";"2";"6";"11";"1";
"202000001865";"154 738 961";"A01";"1";"34";"0";"2";"1";"3";"1";
"202000001866";"154 738 957";"B01";"2";"7";"0";"2";"3";"9";"0";
"202000001866";"154 738 958";"A01";"2";"3";"0";"2";"4";"9";"0";
"202000001867";"154 738 955";"B01";"2";"7";"0";"2";"6";"1";"1";
"202000001867";"154 738 956";"A01";"2";"33";"3";"2";"1";"3";"1";
"202000001868";"154 738 954";"A01";"2";"7";"4";"0";"3";"13";"1";
"202000001869";"154 738 953";"A01";"1";"7";"4";"0";"9";"26";"1";
"202000001870";"154 738 951";"A01";"2";"7";"0";"2";"1";"2";"1";
"202000001870";"154 738 952";"B01";"2";"7";"0";"2";"4";"2";"1";
"202000001871";"154 738 949";"A01";"1";"7";"0";"2";"8";"1";"1";
"202000001871";"154 738 950";"B01";"1";"7";"0";"2";"1";"1";"1";
"202000001872";"154 738 948";"A01";"1";"33";"0";"2";"1";"2";"1";
"202000001873";"154 738 946";"B01";"2";"7";"0";"2";"6";"12";"1";
"202000001873";"154 738 947";"A01";"2";"33";"0";"2";"1";"3";"1";
"202000001874";"154 738 944";"B01";"1";"7";"0";"2";"3";"1";"1";
"202000001874";"154 738 945";"A01";"2";"7";"0";"2";"3";"13";"1";
"202000001875";"154 738 941";"C01";"1";"7";"0";"2";"4";"23";"1";
"202000001875";"154 738 942";"A01";"1";"7";"0";"2";"1";"1";"1";
"202000001875";"154 738 943";"B01";"1";"7";"0";"2";"4";"23";"1";
"202000001876";"154 738 939";"A01";"2";"7";"0";"2";"2";"16";"1";
"202000001876";"154 738 940";"B01";"2";"1";"0";"2";"1";"1";"5";
"202000001877";"154 738 937";"A01";"1";"7";"0";"2";"1";"1";"1";
"202000001877";"154 738 938";"B01";"1";"7";"0";"2";"6";"1";"1";
"202000001878";"154 738 935";"A01";"2";"1";"1";"2";"1";"13";"5";
"202000001878";"154 738 936";"B01";"1";"7";"0";"2";"1";"26";"1";
"202000001879";"154 738 934";"A01";"1";"7";"0";"1";"3";"1";"1";
"202000001880";"154 738 929";"Z01";"1";"3";"0";"2";"0";"0";"0";
"202000001880";"154 738 930";"C01";"1";"3";"0";"2";"7";"1";"0";
"202000001880";"154 738 931";"B01";"1";"7";"0";"2";"9";"1";"0";
"202000001880";"154 738 932";"A01";"1";"7";"0";"2";"1";"14";"0";
"202000001880";"154 738 933";"D01";"1";"3";"0";"2";"7";"1";"0";
"202000001881";"154 738 925";"A01";"1";"7";"0";"2";"3";"1";"0";
"202000001881";"154 738 926";"B01";"1";"7";"0";"2";"0";"15";"0";
"202000001882";"154 738 923";"B01";"3";"31";"0";"2";"1";"1";"0";
"202000001882";"154 738 924";"A01";"3";"7";"0";"2";"3";"15";"6";
"202000001883";"154 738 921";"A01";"3";"3";"8";"0";"3";"26";"1";
"202000001883";"154 738 922";"B01";"3";"31";"8";"2";"1";"0";"1";
"202000001884";"154 738 920";"A01";"3";"10";"0";"1";"6";"20";"0";
"202000001885";"154 738 918";"A01";"3";"10";"0";"2";"8";"26";"1";
"202000001885";"154 738 919";"B01";"3";"33";"0";"2";"2";"1";"1";
"202000001886";"154 738 917";"A01";"1";"7";"0";"1";"1";"19";"0";
"202000001887";"154 738 915";"A01";"3";"37";"0";"2";"2";"2";"6";"1"
"202000001887";"154 738 916";"B01";"3";"13";"0";"2";"4";"23";"6";
"202000001888";"154 738 912";"A01";"2";"7";"0";"2";"1";"19";"1";
"202000001888";"154 738 913";"B01";"1";"7";"0";"2";"8";"1";"1";
"202000001888";"154 738 914";"C01";"2";"10";"0";"2";"2";"1";"1";
"202000001889";"154 738 911";"A01";"2";"7";"0";"1";"1";"1";"1";
"202000001890";"154 738 910";"A01";"1";"7";"0";"1";"2";"19";"1";
"202000001891";"154 738 908";"B01";"2";"37";"0";"2";"3";"1";"1";"1"
"202000001891";"154 738 909";"A01";"1";"7";"0";"2";"3";"13";"1";
"202000001892";"154 738 906";"A01";"0";"7";"0";"2";"1";"1";"1";
"202000001892";"154 738 907";"B01";"0";"50";"0";"2";"4";"1";"3";
"202000001893";"154 738 904";"B01";"3";"1";"0";"2";"8";"19";"5";
"202000001893";"154 738 905";"A01";"2";"7";"0";"2";"1";"13";"1";
"202000001894";"154 738 902";"A01";"1";"10";"0";"2";"8";"11";"1";
"202000001894";"154 738 903";"B01";"1";"33";"0";"2";"0";"17";"1";
"202000001895";"154 738 900";"B01";"1";"1";"1";"0";"1";"1";"5";
"202000001895";"154 738 901";"A01";"1";"7";"0";"9";"8";"24";"1";
"202000001896";"154 738 898";"A01";"2";"10";"0";"2";"3";"15";"1";
"202000001896";"154 738 899";"B01";"1";"30";"0";"2";"1";"1";"1";
"202000001897";"154 738 896";"A01";"2";"10";"0";"2";"3";"15";"1";
"202000001897";"154 738 897";"B01";"1";"33";"0";"2";"1";"1";"1";
"202000001898";"154 738 894";"A01";"1";"7";"0";"2";"1";"1";"1";
"202000001898";"154 738 895";"B01";"1";"7";"0";"2";"1";"1";"1";
"202000001899";"154 738 892";"A01";"3";"7";"0";"2";"1";"21";"1";
"202000001899";"154 738 893";"B01";"3";"7";"0";"2";"8";"1";"1";
"202000001900";"154 738 889";"B01";"2";"10";"0";"2";"1";"2";"1";
"202000001900";"154 738 890";"A01";"1";"7";"8";"2";"8";"19";"1";
"202000001901";"154 738 888";"A01";"1";"7";"0";"1";"1";"1";"1";
"202000001902";"154 738 887";"A01";"1";"7";"0";"1";"2";"15";"1";
"202000001903";"154 738 885";"A01";"2";"13";"0";"2";"2";"9";"1";
"202000001903";"154 738 886";"B01";"2";"10";"0";"2";"4";"1";"1";
"202000001904";"154 738 883";"A01";"0";"7";"1";"2";"9";"1";"0";
"202000001904";"154 738 884";"B01";"3";"7";"0";"2";"1";"19";"1";
"202000001905";"154 738 881";"A01";"1";"2";"0";"2";"1";"1";"1";
"202000001905";"154 738 882";"B01";"1";"7";"0";"2";"6";"1";"1";
"202000001906";"154 738 878";"A01";"2";"7";"0";"2";"2";"15";"1";
"202000001906";"154 738 879";"B01";"1";"31";"0";"2";"1";"1";"1";
"202000001906";"154 738 880";"C01";"1";"31";"0";"2";"1";"1";"1";
"202000001907";"154 738 876";"B01";"0";"7";"0";"2";"2";"1";"1";
"202000001907";"154 738 877";"A01";"0";"7";"0";"2";"7";"1";"1";
"202000001908";"154 738 871";"A01";"1";"7";"13";"0";"1";"15";"1";
"202000001909";"154 738 864";"A01";"1";"7";"0";"2";"3";"17";"0";
"202000001909";"154 738 866";"B01";"2";"14";"0";"2";"3";"26";"0";
"202000001910";"154 738 860";"A01";"3";"7";"0";"2";"1";"1";"0";
"202000001910";"154 738 861";"B01";"3";"7";"0";"2";"3";"19";"1";
"202000001911";"154 738 862";"C01";"2";"7";"0";"2";"6";"23";"1";
"202000001911";"154 738 863";"F01";"2";"7";"0";"9";"0";"1";"1";
"202000001911";"154 738 865";"G01";"2";"7";"0";"9";"0";"1";"1";
"202000001911";"154 738 867";"A01";"2";"20";"0";"1";"0";"24";"0";
"202000001911";"154 738 868";"B01";"2";"7";"4";"2";"1";"21";"1";
"202000001911";"154 738 869";"E01";"2";"7";"0";"9";"0";"1";"1";
"202000001911";"154 738 870";"D01";"2";"7";"1";"9";"2";"1";"1";
"202000001912";"154 738 858";"B01";"1";"7";"0";"2";"8";"11";"0";
"202000001912";"154 738 859";"A01";"1";"30";"0";"2";"2";"17";"0";
"202000001913";"154 738 856";"B01";"0";"7";"2";"2";"8";"1";"1";
"202000001913";"154 738 857";"A01";"0";"7";"6";"2";"7";"17";"1";
"202000001914";"154 738 854";"B01";"1";"7";"0";"2";"4";"2";"1";
"202000001914";"154 738 855";"A01";"1";"7";"0";"2";"1";"2";"1";
"202000001915";"154 738 853";"A01";"2";"33";"8";"0";"1";"1";"1";
"202000001916";"154 738 851";"B01";"1";"7";"0";"2";"1";"2";"1";
"202000001916";"154 738 852";"A01";"1";"7";"0";"2";"7";"26";"1";
"202000001917";"154 738 850";"A01";"2";"7";"2";"0";"1";"21";"1";
"202000001918";"154 738 849";"A01";"3";"7";"13";"0";"1";"1";"1";
"202000001919";"154 738 846";"B01";"0";"7";"0";"2";"5";"1";"0";
"202000001919";"154 738 848";"A01";"0";"7";"0";"2";"3";"1";"0";
"202000001920";"154 738 845";"A01";"1";"7";"0";"2";"1";"1";"1";
"202000001920";"154 738 847";"B01";"1";"7";"0";"2";"4";"23";"2";
"202000001921";"154 738 843";"A01";"1";"7";"13";"0";"1";"1";"1";
"202000001922";"154 738 842";"A01";"2";"7";"0";"2";"1";"1";"1";
"202000001922";"154 738 844";"B01";"3";"10";"0";"2";"5";"1";"1";
"202000001923";"154 738 840";"B01";"1";"2";"0";"2";"8";"15";"1";
"202000001923";"154 738 841";"A01";"1";"7";"0";"2";"2";"1";"1";
"202000001924";"154 738 839";"A01";"2";"10";"1";"0";"2";"13";"1";
"202000001925";"154 738 837";"A01";"1";"33";"0";"0";"3";"11";"0";
"202000001925";"154 738 838";"B01";"1";"33";"0";"0";"0";"12";"0";
"202000001926";"154 738 834";"Z01";"2";"7";"0";"1";"1";"26";"1";
"202000001927";"154 738 835";"B01";"1";"33";"0";"2";"8";"1";"1";
"202000001927";"154 738 836";"A01";"1";"30";"0";"2";"1";"1";"1";
"202000001928";"154 738 832";"B01";"2";"7";"0";"2";"6";"19";"1";
"202000001928";"154 738 833";"A01";"2";"7";"0";"2";"1";"1";"1";
"202000001929";"154 738 829";"Z01";"2";"7";"0";"1";"2";"16";"1";
"202000001930";"154 738 830";"A01";"1";"7";"0";"1";"3";"1";"1";
"202000001931";"154 738 828";"B01";"1";"7";"0";"2";"2";"1";"1";
"202000001931";"154 738 831";"A01";"2";"2";"0";"2";"7";"15";"1";
"202000001932";"154 738 825";"B01";"1";"60";"0";"2";"8";"19";"5";
"202000001932";"154 738 827";"A01";"2";"7";"0";"2";"7";"5";"1";
"202000001933";"154 738 824";"B01";"1";"33";"0";"2";"1";"1";"1";
"202000001933";"154 738 826";"A01";"2";"7";"0";"2";"1";"15";"1";
"202000001934";"154 738 822";"A01";"1";"7";"0";"2";"2";"15";"1";
"202000001934";"154 738 823";"B01";"2";"1";"0";"2";"1";"1";"5";
"202000001935";"154 738 818";"B01";"2";"7";"0";"0";"7";"1";"1";
"202000001935";"154 738 820";"A01";"2";"1";"0";"2";"8";"13";"5";
"202000001936";"154 738 819";"B01";"2";"7";"0";"2";"3";"16";"1";
"202000001936";"154 738 821";"A01";"2";"30";"0";"2";"2";"1";"1";
"202000001937";"154 738 817";"A01";"3";"7";"12";"0";"3";"26";"1";
"202000001938";"154 738 812";"B01";"1";"10";"0";"2";"1";"1";"1";
"202000001938";"154 738 814";"A01";"1";"1";"0";"2";"8";"15";"5";
"202000001939";"154 738 815";"B01";"2";"7";"0";"2";"1";"1";"1";
"202000001939";"154 738 816";"A01";"1";"7";"0";"2";"1";"13";"1";
"202000001940";"154 738 811";"A01";"2";"80";"0";"0";"0";"1";"3";
"202000001941";"154 738 810";"A01";"2";"1";"0";"0";"1";"1";"5";
"202000001942";"154 738 813";"A01";"1";"7";"13";"0";"7";"14";"1";
"202000001943";"154 738 808";"A01";"2";"7";"15";"0";"1";"13";"1";
"202000001944";"154 738 805";"A01";"1";"34";"0";"2";"7";"16";"1";
"202000001944";"154 738 807";"B01";"1";"30";"0";"2";"1";"18";"0";
"202000001945";"154 738 806";"A01";"3";"7";"0";"2";"8";"1";"1";
"202000001945";"154 738 809";"B01";"3";"1";"0";"2";"1";"1";"5";
"202000001946";"154 738 801";"B01";"2";"2";"0";"2";"2";"1";"1";
"202000001946";"154 738 804";"A01";"2";"7";"0";"2";"3";"19";"1";
"202000001947";"154 738 802";"A01";"1";"7";"16";"0";"3";"1";"1";
"202000001948";"154 738 800";"A01";"1";"7";"0";"2";"2";"1";"1";
"202000001948";"154 738 803";"B01";"1";"33";"0";"2";"1";"1";"1";
"202000001949";"154 738 795";"A01";"1";"50";"0";"0";"1";"16";"3";
"202000001950";"154 738 796";"A01";"2";"7";"0";"2";"1";"13";"1";
"202000001950";"154 738 797";"B01";"1";"7";"0";"2";"1";"1";"1";
"202000001951";"154 738 798";"B01";"1";"99";"0";"2";"8";"1";"1";
"202000001951";"154 738 799";"A01";"2";"80";"0";"2";"1";"13";"3";
"202000001952";"154 738 793";"A01";"2";"33";"2";"0";"1";"1";"1";
"202000001953";"154 738 791";"A01";"2";"7";"0";"2";"5";"12";"1";
"202000001953";"154 738 794";"B01";"2";"50";"0";"0";"0";"0";"3";
"202000001954";"154 738 792";"A01";"1";"7";"0";"1";"1";"9";"1";
"202000001955";"154 738 786";"A01";"2";"1";"1";"2";"1";"5";"5";
"202000001955";"154 738 789";"B01";"1";"2";"1";"2";"1";"5";"1";
"202000001956";"154 738 787";"A01";"1";"7";"0";"2";"1";"2";"1";
"202000001956";"154 738 790";"B01";"1";"15";"0";"0";"4";"1";"1";
"202000001957";"154 738 785";"B01";"1";"7";"0";"2";"4";"1";"1";
"202000001957";"154 738 788";"A01";"1";"30";"0";"2";"1";"1";"1";
"202000001958";"154 738 783";"B01";"2";"99";"0";"2";"1";"2";"0";
"202000001958";"154 738 784";"A01";"2";"37";"0";"2";"4";"23";"1";"1"
"202000001959";"154 738 781";"B01";"3";"7";"0";"2";"3";"26";"1";
"202000001959";"154 738 782";"A01";"3";"10";"0";"2";"1";"19";"1";
"202000001960";"154 738 778";"B01";"1";"2";"0";"2";"2";"5";"1";
"202000001960";"154 738 780";"A01";"2";"7";"0";"2";"2";"21";"1";
"202000001961";"154 738 777";"A01";"1";"17";"0";"2";"2";"21";"1";
"202000001961";"154 738 779";"B01";"1";"7";"0";"2";"4";"23";"1";
"202000001962";"154 738 776";"A01";"1";"7";"13";"0";"3";"1";"1";
"202000001963";"154 738 771";"A01";"1";"7";"0";"2";"5";"23";"1";
"202000001963";"154 738 773";"B01";"1";"33";"0";"2";"1";"21";"1";
"202000001964";"154 738 772";"A01";"2";"1";"0";"2";"1";"5";"5";
"202000001964";"154 738 774";"B01";"1";"7";"0";"2";"3";"1";"1";
"202000001965";"154 738 770";"B01";"2";"7";"0";"2";"1";"1";"1";
"202000001965";"154 738 775";"A01";"1";"7";"0";"2";"2";"15";"1";
"202000001966";"154 738 767";"A01";"2";"7";"0";"2";"5";"23";"1";
"202000001966";"154 738 768";"B01";"2";"7";"0";"2";"3";"1";"1";
"202000001966";"154 738 769";"C01";"2";"10";"0";"2";"5";"26";"1";
"202000001967";"154 738 766";"A01";"2";"3";"0";"1";"5";"20";"1";
"202000001968";"154 738 764";"A01";"1";"7";"4";"0";"1";"0";"1";
"202000001969";"154 738 761";"B01";"2";"2";"0";"2";"1";"2";"1";
"202000001969";"154 738 763";"A01";"1";"7";"0";"2";"1";"17";"1";
"202000001970";"154 738 759";"D01";"2";"7";"0";"2";"1";"1";"1";
"202000001970";"154 738 760";"C01";"2";"7";"0";"2";"4";"1";"1";
"202000001970";"154 738 762";"B01";"2";"7";"0";"2";"4";"1";"1";
"202000001970";"154 738 765";"A01";"2";"7";"0";"2";"4";"1";"1";
"202000001971";"154 738 757";"B01";"0";"1";"0";"2";"7";"19";"5";
"202000001971";"154 738 758";"A01";"1";"7";"0";"2";"2";"1";"1";
"202000001972";"154 738 756";"A01";"2";"7";"4";"0";"1";"13";"1";
"202000001973";"154 738 754";"A01";"1";"10";"0";"2";"1";"17";"1";
"202000001973";"154 738 755";"B01";"1";"7";"0";"2";"4";"1";"1";
"202000001974";"154 738 752";"A01";"2";"32";"0";"0";"7";"1";"1";
"202000001975";"154 738 749";"A01";"1";"31";"0";"0";"1";"14";"1";
"202000001976";"154 738 748";"A01";"0";"10";"0";"2";"3";"19";"6";
"202000001976";"154 738 751";"B01";"3";"33";"0";"2";"0";"0";"6";
"202000001977";"154 738 746";"A01";"2";"7";"0";"0";"9";"21";"1";
"202000001978";"154 738 745";"A01";" -1";"50";"0";"2";"0";"25";"3";
"202000001978";"154 738 747";"B01";"1";"38";"0";"2";"2";"9";"6";"0"
"202000001979";"154 738 750";"A01";"3";"7";"0";"2";"1";"1";"1";
"202000001979";"154 738 753";"B01";"3";"7";"0";"2";"4";"1";"1";
"202000001980";"154 738 744";"A01";"1";"7";"0";"1";"2";"1";"1";
"202000001981";"154 738 742";"A01";"2";"7";"4";"0";"1";"14";"1";
"202000001982";"154 738 743";"A01";"1";"1";"0";"0";"7";"1";"5";
"202000001983";"154 738 738";"A01";"3";"10";"0";"2";"5";"19";"1";
"202000001983";"154 738 741";"B01";"3";"37";"0";"2";"1";"1";"1";"2"
"202000001984";"154 738 739";"A01";"3";"7";"0";"1";"1";"1";"0";
"202000001985";"154 738 737";"A01";"1";"7";"0";"2";"1";"2";"1";
"202000001985";"154 738 740";"B01";"1";"7";"0";"2";"4";"1";"1";
"202000001986";"154 738 734";"B01";"1";"7";"0";"2";"8";"1";"0";
"202000001986";"154 738 736";"A01";" -1";"7";"0";"2";"1";"1";"0";
"202000001987";"154 738 730";"B01";"1";"99";"0";"2";"1";"26";"5";
"202000001987";"154 738 731";"D01";" -1";"0";"0";"2";"0";"0";" -1";
"202000001988";"154 738 733";"A01";"3";"7";"0";"2";"8";"15";"1";
"202000001988";"154 738 735";"B01";"3";"7";"0";"2";"1";"1";"1";
"202000001989";"154 738 729";"B01";"3";"7";"0";"2";"3";"1";"0";
"202000001989";"154 738 732";"A01";"3";"2";"0";"2";"1";"1";"0";
"202000001990";"154 738 728";"A01";"1";"7";"1";"1";"1";"1";"2";
"202000001991";"154 738 726";"A01";"3";"60";"1";"0";"0";"26";"5";
"202000001992";"154 738 725";"B01";"0";"1";"0";"2";"7";"1";"5";
"202000001992";"154 738 727";"A01";"0";"7";"0";"2";"8";"16";"1";
"202000001993";"154 738 723";"B01";"1";"7";"9";"2";"7";"1";"0";
"202000001993";"154 738 724";"A01";"1";"10";"0";"2";"1";"9";"1";
"202000001994";"154 738 719";"B01";"2";"7";"0";"2";"2";"1";"1";
"202000001994";"154 738 720";"A01";"2";"7";"0";"2";"6";"11";"1";
"202000001995";"154 738 717";"B01";"1";"0";"0";"2";"7";"14";"3";
"202000001995";"154 738 718";"A01";"1";"7";"0";"2";"3";"13";"1";
"202000001996";"154 738 721";"A01";"2";"7";"0";"2";"6";"15";"1";
"202000001996";"154 738 722";"B01";"2";"34";"0";"2";"1";"1";"1";
"202000001997";"154 738 714";"A01";"1";"7";"0";"1";"1";"1";"1";
"202000001997";"154 738 716";"B01";"1";"7";"0";"2";"4";"1";"1";
"202000001998";"154 738 713";"B01";"1";"1";"0";"2";"8";"15";"5";
"202000001998";"154 738 715";"A01";"1";"7";"0";"9";"3";"13";"0";
"202000001999";"154 738 707";"A01";"2";"7";"0";"9";"1";"2";"0";
"202000001999";"154 738 709";"B01";"2";"1";"0";"0";"4";"23";"0";
"202000002000";"154 738 704";"B01";"2";"33";"0";"2";"1";"1";"1";
"202000002000";"154 738 708";"A01";"1";"7";"0";"2";"1";"15";"1";
"202000002001";"154 738 703";"B01";"3";"7";"0";"2";"3";"9";"1";
"202000002001";"154 738 705";"A01";"2";"1";"0";"2";"7";"1";"5";
"202000002002";"154 738 702";"A01";"1";"7";"1";"0";"2";"1";"1";
"202000002003";"154 738 699";"B01";"2";"43";"1";"2";"2";"1";"1";
"202000002003";"154 738 701";"A01";"2";"10";"1";"2";"3";"20";"1";
"202000002004";"154 738 698";"A01";"1";"7";"0";"2";"1";"15";"1";
"202000002004";"154 738 700";"B01";"2";"31";"0";"2";"1";"1";"1";
"202000002005";"154 738 695";"A01";"2";"33";"5";"0";"1";"1";"1";
"202000002006";"154 738 697";"A01";"1";"7";"0";"1";"1";"1";"1";
"202000002007";"154 738 696";"A01";"2";"7";"3";"0";"1";"26";"1";
"202000002008";"154 738 694";"A01";"3";"7";"2";"0";"3";"14";"1";
"202000002009";"154 738 693";"A01";"1";"2";"12";"0";"0";"0";"1";
"202000002010";"154 738 690";"B01";"1";"1";"0";"2";"8";"19";"5";
"202000002010";"154 738 692";"A01";"1";"7";"0";"2";"1";"1";"1";
